depth,RPM,Flow,WOB,ROP,well
1916.41,36.13,2.33734,15.98186,4.88,A
1916.72,41.7,2.33734,15.59637,4.15,A
1917.03,43.9,2.33325,15.94104,5.13,A
1917.34,41.73,2.34059,16.0907,4.56,A
1917.64,47.21,2.33325,15.53288,5.89,A
1917.95,49.91,2.33897,16.02721,6.19,A
1918.26,41.22,2.33162,15.61905,4.58,A
1918.57,41.19,2.33325,15.95918,4.23,A
1918.88,48.49,2.33654,15.72789,4.76,A
1919.18,40.11,2.33408,15.70522,5.13,A
1919.49,44.36,2.3194,15.59637,4.58,A
1919.8,38.24,2.31289,15.94104,4.76,A
1920.11,47.41,2.3194,16.02721,4.7,A
1920.41,37.39,2.3292,15.79138,4.58,A
1920.72,40.33,2.32674,15.98186,4.28,A
1921.03,40.13,2.32511,15.85488,3.53,A
1921.34,39.28,2.32269,16.0907,4.4,A
1921.65,39.73,2.33,15.87755,3.66,A
1921.95,38.84,2.31697,16.00454,4.04,A
1922.26,37.25,2.32757,16.13152,3.77,A
1922.57,44.92,2.3186,16.13152,4.34,A
1922.88,40.42,2.31042,15.94104,3.65,A
1923.19,43.08,2.32348,16.1542,4.15,A
1923.49,40.02,2.32432,16.21769,3.89,A
1923.8,37.42,2.32023,15.68254,3.47,A
1924.11,39.7,2.31535,15.91837,3.96,A
1924.42,36.11,2.3194,15.80952,4.28,A
1924.73,37.27,2.32674,15.91837,4.4,A
1925.04,37.89,2.31697,15.59637,4.15,A
1925.34,35.34,2.32511,15.68254,4.38,A
1925.65,38.4,2.3186,15.70522,3.91,A
1925.96,41.97,2.3194,16.1542,4.32,A
1926.27,41.53,2.32023,16.02721,3.93,A
1926.57,45.68,2.3186,15.68254,4.31,A
1926.88,47.82,2.32023,15.80952,4.36,A
1927.19,41.12,2.32595,15.98186,4.2,A
1927.5,38.93,2.31614,15.98186,4.2,A
1927.81,40.43,2.31126,15.89569,4.56,A
1928.11,41.36,2.32102,16.10884,4.82,A
1928.42,41.95,2.31777,15.79138,3.82,A
1928.73,39.16,2.3292,16.13152,4.56,A
1929.04,45.88,2.32511,15.87755,4.35,A
1929.34,42.42,2.32674,16.04535,4.26,A
1929.65,44.05,2.32348,16.00454,4.31,A
1929.96,44.31,2.32186,16.26304,4.7,A
1930.27,53.31,2.24115,16.01814,3.79,A
1930.58,46.15,2.23055,16.06803,6.59,A
1930.89,47.84,2.23952,16.34467,4.33,A
1931.2,48.9,2.23869,14.84807,5.55,A
1931.51,44.07,2.22321,15.72789,4.8,A
1931.81,44.37,2.24766,15.74603,3.67,A
1932.12,41.65,2.24115,15.38322,3.93,A
1932.43,44.8,2.25092,14.78458,3.53,A
1932.74,46.47,2.24687,15.31973,4.28,A
1933.04,44.28,2.27783,15.23356,3.69,A
1933.35,47.21,2.23055,15.31973,3.78,A
1933.66,45.88,2.2485,15.72789,3.57,A
1933.97,43.88,2.24524,15.4059,3.51,A
1934.28,46.44,2.25012,15.31973,3.7,A
1934.58,48.48,2.24441,15.44671,3.87,A
1934.89,43.93,2.25338,15.89569,3.77,A
1935.2,44.66,2.25826,15.61905,3.81,A
1935.51,44.33,2.26072,15.70522,4.21,A
1935.82,44.14,2.26477,15.89569,3.83,A
1936.12,45.39,2.25747,15.85488,4.34,A
1936.43,44.58,2.27537,15.80952,3.88,A
1936.74,43.85,2.28192,15.53288,3.83,A
1937.04,41.12,2.26723,15.64172,4.33,A
1937.35,46.06,2.26723,15.80952,3.86,A
1937.66,43.15,2.26315,15.42404,4.02,A
1937.97,41.01,2.24687,15.89569,4.06,A
1938.27,47.98,2.26315,15.80952,4.23,A
1938.58,48.51,2.25417,15.94104,3.81,A
1938.89,42,2.35282,15.80952,4.04,A
1939.2,42.42,2.30717,15.76871,3.86,A
1939.51,42.96,2.27867,15.72789,3.44,A
1939.81,42.5,2.27946,16.04535,4.2,A
1940.12,47.46,2.27946,15.98186,4.07,A
1940.43,44.58,2.24357,15.96372,3.6,A
1940.74,45.15,2.25175,16.09524,3.7,A
1941.05,43.66,2.2664,16.2449,3.69,A
1941.36,45.71,2.28926,15.9229,3.49,A
1941.66,45.22,2.277,16.03175,3.79,A
1941.97,44.1,2.27867,15.9229,3.29,A
1942.28,45.36,2.26886,15.94558,4.03,A
1942.59,43.23,2.26723,15.9229,3.43,A
1942.9,47.49,2.2762,11.19274,2.3,A
1943.21,43.9,2.25255,16.13605,7.09,A
1943.52,46.62,2.25092,15.79592,3.72,A
1943.83,44.14,2.24766,15.77324,3.14,A
1944.14,43.6,2.25092,15.70975,3.8,A
1944.44,44.81,2.25663,15.77324,3.97,A
1944.76,44.13,2.24766,15.77324,4.03,A
1945.07,58.19,2.26152,15.70975,4,A
1945.37,42.96,2.26477,15.6644,4.09,A
1945.68,45.37,2.26398,15.77324,5.13,A
1945.99,39.16,2.25747,15.6644,5.75,A
1946.3,42.82,2.26072,15.81406,6.44,A
1946.6,44.78,2.277,15.70975,4.43,A
1946.91,47.76,2.27537,15.96372,5.35,A
1947.22,46.24,2.27049,15.75057,5.35,A
1947.53,40.8,2.26072,16.19955,4.45,A
1947.84,56.49,2.26807,15.96372,5.1,A
1948.14,36.21,2.25175,16.11338,4.36,A
1948.45,51.24,2.2485,16.15873,4.86,A
1948.76,45.03,2.26315,15.85941,4.31,A
1949.07,44.43,2.25826,16.07256,4.22,A
1949.38,46.15,2.26807,15.77324,3.69,A
1949.69,47.67,2.29494,15.87755,4.46,A
1950,45.1,2.32023,16.37188,4.14,A
1950.31,42.36,2.28272,15.41043,3.46,A
1950.62,43.98,2.27946,16.26304,4.3,A
1950.93,64.44,2.27946,16.18141,4.14,A
1951.24,39.81,2.26561,15.4966,5.07,A
1951.55,47.09,2.26152,15.6644,3.61,A
1951.85,43.81,2.26398,15.45125,3.78,A
1952.16,45.22,2.26072,15.53741,3.32,A
1952.47,44.42,2.26886,15.85941,3.64,A
1952.78,41.33,2.2379,15.56009,3.48,A
1953.08,44.1,2.24766,15.77324,3.94,A
1953.39,41.24,2.24195,15.32426,3.54,A
1953.7,39.08,2.23627,15.64626,4.15,A
1954.01,35.52,2.25338,15.54195,3.92,A
1954.33,42.27,2.24687,15.50567,4.31,A
1954.64,42.81,2.24766,15.68707,4.07,A
1954.95,43.19,2.2379,15.53741,3.56,A
1955.26,46.35,2.24441,15.79592,4.04,A
1955.57,48.86,2.24441,15.75057,3.82,A
1955.87,47.18,2.24278,15.81406,4.4,A
1956.18,45.88,2.2485,15.32426,3.58,A
1956.49,45.88,2.24278,15.85941,4.01,A
1956.8,47.02,2.25747,15.70975,3.58,A
1957.1,37.1,2.2379,15.77324,3.53,A
1957.41,40.9,2.23627,15.2381,3.67,A
1957.72,45.56,2.22893,15.41043,3.47,A
1958.03,47.81,2.24115,15.64626,4.15,A
1958.34,43.52,2.25255,15.26984,3.9,A
1958.65,45.54,2.25338,14.93878,4.44,A
1958.96,44.92,2.23055,15.60091,4.93,A
1959.27,45.24,2.29324,16.19955,4.65,A
1959.58,48.37,2.29649,16.04989,4.45,A
1959.89,51.78,2.3169,15.85941,4.25,A
1960.2,48.8,2.31201,15.75057,4.45,A
1960.5,45.16,2.31936,15.98639,3.77,A
1960.81,44.99,2.30547,16.19955,4.38,A
1961.12,43.57,2.31118,15.87755,4.82,A
1961.43,43.95,2.31607,16.19955,4.6,A
1961.73,50.16,2.29975,15.90023,3.1,A
1962.04,48.42,2.30138,15.9229,3.26,A
1962.35,44.49,2.28752,16.03175,4.15,A
1962.66,44.95,2.29161,16.03175,5.62,A
1962.97,47.53,2.29487,15.85941,3.44,A
1963.27,45.33,2.25898,15.96372,3.19,A
1963.58,44.89,2.2753,15.72789,3.44,A
1963.89,42.9,2.26795,16.11338,4.45,A
1964.19,41.21,2.28181,15.4195,3.44,A
1964.5,45.65,2.27367,15.60091,3.33,A
1964.81,45.5,2.26386,16.18141,4.41,A
1965.12,44.22,2.26386,15.9229,4.74,A
1965.43,46.18,2.25978,16.03175,5.47,A
1965.74,42.27,2.27855,15.83673,4.65,A
1966.04,42.5,2.33321,15.85941,4.34,A
1966.35,42.81,2.34627,15.81406,4.29,A
1966.66,36.71,2.34218,16.04989,5.11,A
1966.96,41.91,2.35441,16.19955,4.38,A
1967.27,40.93,2.35199,15.83673,4.61,A
1967.58,36.66,2.35687,15.64626,4.12,A
1967.89,41,2.29241,15.45125,3.25,A
1968.2,38.26,2.27692,15.38776,4.28,A
1968.51,41.47,2.27446,16.58503,3.78,A
1968.81,42.55,2.53392,15.30159,5.29,A
1969.12,37.35,2.34953,16.48073,5.2,A
1969.43,39.81,2.37073,16.22222,4.09,A
1969.74,38.67,2.37156,16.45805,4.95,A
1970.05,39.09,2.33647,16.09524,4.2,A
1970.35,43.34,2.33405,16.07256,4.79,A
1970.66,42.04,2.33238,16.30839,4.2,A
1970.97,40.14,2.32261,16.00907,4.34,A
1971.28,39.72,2.31769,16.41723,4.1,A
1971.58,41.1,2.31281,16.2449,4.09,A
1971.89,42.14,2.30384,16.45805,3.9,A
1972.2,40.31,2.31444,15.94558,2.89,A
1972.51,35.41,2.32912,16.48073,4.28,A
1972.82,37.97,2.34465,16.26757,3.94,A
1973.12,38.99,2.34465,16.04989,3.9,A
1973.43,38.97,2.34465,15.98639,4.01,A
1973.74,38.24,2.34381,16.43537,5.18,A
1974.05,42.73,2.34873,16.56689,4.21,A
1974.36,42.38,2.34627,16.28571,4.93,A
1974.66,41.71,2.34302,16.37188,4.38,A
1974.97,40.78,2.34381,16.18141,4.19,A
1975.28,39.22,2.34465,15.81859,4.8,A
1975.59,43.05,2.33972,16.48073,5.04,A
1975.89,39.43,2.34139,15.96825,5.46,A
1976.2,39.92,2.34544,16.5034,5.3,A
1976.51,38.61,2.35604,15.90023,5.06,A
1976.82,43.06,2.35199,15.98639,4.33,A
1977.13,39.57,2.34302,16.28571,5.46,A
1977.43,43.14,2.33321,16.45805,5.9,A
1977.74,42.35,2.33484,16.22222,5.54,A
1978.05,41.7,2.33647,16.07256,6.48,A
1978.36,46.18,2.35278,16.22222,5.15,A
1978.67,44.83,2.39359,15.63719,4.76,A
1978.97,43.11,2.3789,16.17234,3.94,A
1979.28,41.25,2.3381,15.78685,4.01,A
1979.59,45.8,2.33484,16.27664,3.76,A
1979.9,45.44,2.33567,16.44898,3.67,A
1980.21,43.28,2.31607,16.29932,3.68,A
1980.52,43.15,2.31936,15.97732,3.4,A
1980.83,40.89,2.32833,16,3.38,A
1981.13,39.47,2.33893,15.59184,3.64,A
1981.44,38.46,2.33075,16.19501,4.48,A
1981.75,38.43,2.33075,15.93651,4.3,A
1982.06,38.2,2.33647,16.10884,3.91,A
1982.37,40.84,2.34056,15.63719,3.39,A
1982.68,39.95,2.34056,16.19501,3.85,A
1983,39.08,2.32912,16.322,3.64,A
1983.3,38.94,2.32015,15.7415,4.54,A
1983.61,42.11,2.32504,15.82766,3.68,A
1983.92,44.75,2.32504,15.65986,4.05,A
1984.23,41.35,2.3063,15.95918,4.07,A
1984.54,44.22,2.31936,15.72336,3.38,A
1984.84,37.68,2.32178,15.29252,3.96,A
1985.15,39.9,2.32833,15.80952,4.88,A
1985.46,40.89,2.32261,16.08617,4.33,A
1985.77,40.78,2.31527,15.72336,3.81,A
1986.07,43.84,2.32341,15.95918,4.37,A
1986.38,39.75,2.32099,15.61451,3.77,A
1986.69,40.28,2.32587,15.82766,4.58,A
1987,40.4,2.32261,15.678,4.5,A
1987.31,41.41,2.32912,15.80952,4.9,A
1987.62,41.85,2.32587,15.7415,4.8,A
1987.92,39.4,2.31201,15.87302,4.29,A
1988.24,44.87,2.277,17.02948,7.56,A
1988.54,37.19,2.32674,16.04535,5.23,A
1988.85,38.68,2.33654,16.39002,4.64,A
1989.16,40.11,2.33897,15.72789,5.18,A
1989.47,40.84,2.32348,16.32653,5.04,A
1989.77,41.74,2.308,15.96372,4.54,A
1990.08,39.98,2.31209,16.06803,4.28,A
1990.39,35.86,2.31042,15.96372,5.6,A
1990.7,42.52,2.33083,16.0907,7.46,A
1991.01,44.65,2.31777,16.24036,6.52,A
1991.32,40.89,2.33325,16.00454,5.4,A
1991.62,40.1,2.33083,16.30385,5.71,A
1991.93,40.75,2.33083,16.0907,4.25,A
1992.24,33.07,2.28109,16.49887,5.57,A
1992.55,28.36,2.277,16.62585,9.92,A
1992.86,38.82,2.28597,16.21769,8.15,A
1993.17,37.41,2.2982,15.76871,8.27,A
1993.48,38.46,2.33897,15.98186,8.2,A
1993.79,40.02,2.2974,15.94104,6.56,A
1994.09,42.38,2.33162,16.17687,4.77,A
1994.4,42.29,2.33246,16.39002,5.15,A
1994.71,43.96,2.34794,16.11338,3.81,A
1995.02,38.08,2.34552,16.02721,4.41,A
1995.32,41.62,2.34306,16.51701,4.63,A
1995.63,41.92,2.34306,16.17687,4.47,A
1995.94,38.59,2.39847,15.64172,5.93,A
1996.25,43.5,2.42376,16.32653,5.08,A
1996.56,46.36,2.36263,16.24036,4.43,A
1996.86,45.27,2.30391,16.62585,5.51,A
1997.17,38.08,2.22877,11.30159,3.01,A
1997.48,38.84,2.26466,11.31973,2.1,A
1997.79,38.06,2.33238,11.21542,1.81,A
1998.1,41.48,2.35362,15.56916,4.04,A
1998.41,39.38,2.38462,9.65986,1.3,A
1998.71,40.69,2.33972,11.82313,3.44,A
1999.02,39.6,2.3063,11.30159,1.97,A
1999.33,41.73,2.33647,11.5102,2.11,A
1999.64,39.37,2.34707,11.53288,1.97,A
1999.95,39.25,2.32996,13.73696,2.91,A
2000.25,36.89,2.42543,12.97959,2.26,A
2000.56,48.36,2.75097,13.69615,2.53,A
2000.87,40.9,2.74117,13.80045,2.74,A
2001.18,39.02,2.73382,13.63265,2.9,A
2001.48,40.9,2.73791,13.56916,2.89,A
2001.79,40.05,2.75339,11.7415,2.05,A
2002.1,38.59,2.74526,11.86848,2.7,A
2002.41,41.28,2.75339,11.71882,2.65,A
2002.72,40.65,2.76237,11.95011,2.79,A
2003.02,38.71,2.77024,11.61451,2.92,A
2003.33,40.78,2.75884,11.46939,2.79,A
2003.64,42.11,2.74987,16.21769,5.69,A
2003.95,40.27,2.75801,7.74603,1.12,A
2004.26,40.19,1.66558,11.93197,4.13,A
2004.57,43.82,2.711315497,12.05442,2.28,A
2004.88,41.85,2.3186,12.01361,2.76,A
2005.18,42.97,2.39685,15.5873,4.28,A
2005.49,42.62,2.7833,16.09524,4.15,A
2005.8,41.04,2.33246,16.03175,3.72,A
2006.11,41.5,2.23627,15.90476,3.54,A
2006.42,40.1,2.22893,16.21769,3.16,A
2006.73,41.79,2.75476,15.77778,3.19,A
2007.04,40.93,2.75555,15.52381,3.85,A
2007.35,41.62,2.74117,15.97732,3.14,A
2007.65,40.9,2.72973,16.3356,3.47,A
2007.96,40.02,2.73299,15.73243,3.16,A
2008.27,40.97,2.72565,16.06803,3.53,A
2008.58,41.39,2.69362,15.98639,3.77,A
2008.89,42.15,2.64797,16.36281,3.88,A
2009.2,41.57,2.66262,16.21769,3.35,A
2009.5,39.17,2.65365,16.02721,3.82,A
2009.81,39.02,2.66917,16.21769,4.03,A
2010.12,37.03,2.66587,15.96372,3.65,A
2010.43,37.86,2.6675,16.06803,3.71,A
2010.73,37.97,2.67647,16.19501,3.72,A
2011.04,38.4,2.68545,15.94104,3.74,A
2011.35,41.06,2.65936,15.70975,3.56,A
2011.65,40.59,2.65285,16.04989,4.35,A
2011.96,41.41,2.64714,15.90023,4.12,A
2012.27,38.75,2.65365,16.0907,4.16,A
2012.58,38.99,2.65448,15.77324,3.87,A
2012.89,40.48,2.64634,15.9229,4.42,A
2013.19,39.26,2.64634,15.94104,4.23,A
2013.5,41.51,2.64225,16.11338,3.86,A
2013.81,39.86,2.63654,16.13152,4.73,A
2014.12,37.82,2.64797,15.96372,3.39,A
2014.43,32.45,2.64468,16.06803,4.24,A
2014.73,40.31,2.65285,15.98639,3.61,A
2015.04,39.57,2.65365,15.96372,4.07,A
2015.35,37.13,2.65694,15.52381,3.48,A
2015.66,38.65,2.65285,15.77324,3.74,A
2015.96,37.06,2.65528,15.81859,3.45,A
2016.27,35.8,2.64305,15.9229,3.38,A
2016.58,32.3,2.639,15.94104,3.69,A
2016.89,39.22,2.61292,15.82766,3.36,A
2017.19,25.23,2.63737,16.53968,4.01,A
2017.5,38.38,2.60395,16.01361,8.63,A
2017.81,42.01,2.64714,15.86848,4.31,A
2018.12,42.85,2.64388,16.22676,4.23,A
2018.43,42.27,2.63245,16.47619,4.41,A
2018.74,38.14,2.6178,16.2449,5.84,A
2019.04,40.87,2.6284,16.18141,5.13,A
2019.35,42.46,2.64225,16.14059,4.88,A
2019.66,42.24,2.63817,16.12245,4.09,A
2019.97,38.64,2.63328,15.95011,4.6,A
2020.27,39.28,2.62594,16.26757,3.98,A
2020.58,36.39,2.64714,15.97279,4.14,A
2020.89,38.26,2.63328,16.22676,3.62,A
2021.2,38.81,2.63328,16.14059,4.93,A
2021.51,39.6,2.63491,15.89116,3.89,A
2021.81,39.03,2.62919,15.89116,4.48,A
2022.12,44.4,2.62677,15.31973,4.51,A
2022.43,42.58,2.62514,15.8458,5.71,A
2022.74,41.39,2.62022,15.78231,6.42,A
2023.04,38.75,2.63003,15.48753,6.15,A
2023.35,43.05,2.6284,16.30839,6.06,A
2023.66,42.58,2.62431,16.30839,4.72,A
2023.97,42.56,2.63245,16.37188,4.09,A
2024.28,42.08,2.63412,16.45805,4.09,A
2024.58,41.24,2.63491,16.05896,3.97,A
2024.89,40.93,2.62677,16.14059,3.46,A
2025.2,39.51,2.63491,16.39456,2.91,A
2025.51,37.79,2.63245,15.93197,3.69,A
2025.82,35.26,2.62677,16.47619,4.17,A
2026.12,36.27,2.62268,15.80499,4.77,A
2026.43,37.51,2.63003,15.39683,5.08,A
2026.74,39.89,2.63165,15.94104,4.84,A
2027.05,40.2,2.64305,16.04989,3.74,A
2027.35,40.89,2.64063,16.11338,3.44,A
2027.66,40.86,2.65365,16.17234,4.14,A
2027.97,43,2.64634,16.17234,3.03,A
2028.28,41.95,2.64634,16.00454,2.97,A
2028.59,38.03,2.64388,15.94104,2.92,A
2028.89,36.95,2.63654,15.94104,3.87,A
2029.2,40.3,2.63817,16.28118,4.63,A
2029.51,38.82,2.64142,15.96372,3.61,A
2029.81,38.35,2.63817,15.96372,3.93,A
2030.12,40.19,2.64468,15.7551,3.1,A
2030.43,39.51,2.63574,15.96372,3.65,A
2030.74,41.06,2.63574,15.73243,3.46,A
2031.05,39.76,2.63412,16.34467,4.15,A
2031.35,42.29,2.64305,15.47846,3.45,A
2031.66,36.02,2.63082,16.06803,4.21,A
2031.97,45.01,2.63574,15.77324,4.28,A
2032.28,40.78,2.64797,15.22902,4.1,A
2032.58,43,2.63817,14.84807,4.88,A
2032.89,42.49,2.64225,15.26984,4.15,A
2033.2,40.36,2.64388,15.56463,4.28,A
2033.51,46.36,2.65528,13.60998,2.71,A
2033.82,41.57,2.64305,14.0907,4.5,A
2034.12,46.74,2.67242,14.58957,5.14,A
2034.43,44.99,2.64876,14.44898,3.4,A
2034.74,44.31,2.65039,14.59864,4.41,A
2035.05,43.26,2.64388,15.9229,3.4,A
2035.36,46.1,2.6496,15.24717,4.19,A
2035.66,43.58,2.64388,15.73243,3.31,A
2035.97,45.24,2.63574,15.37415,3.53,A
2036.28,43.6,2.5868,16.23129,3.86,A
2036.59,43.38,2.59902,15.89569,2.67,A
2036.89,43.78,2.61617,15.68254,3.02,A
2037.2,43.87,2.61697,15.72789,2.77,A
2037.51,43.29,2.61697,15.80952,2.39,A
2037.82,44.31,2.60474,16.02268,3.03,A
2038.13,46.15,2.61061,16.60771,3.24,A
2038.43,43.76,2.62938,16.19048,3.01,A
2038.74,48.4,2.60898,15.11565,2.85,A
2039.05,44.87,2.60247,15.6644,3.01,A
2039.36,43.87,2.61144,15.47392,2.52,A
2039.66,44.42,2.62613,15.80952,2.94,A
2039.97,44.61,2.65467,15.57823,2.9,A
2040.28,45.24,2.65467,15.91383,2.77,A
2040.59,45.34,2.65058,15.51474,2.76,A
2040.9,45.8,2.64082,16.29478,3.26,A
2041.2,44.6,2.6253,16.14512,2.88,A
2041.51,44.77,2.62121,15.93651,3.51,A
2041.82,44.4,2.61716,15.89569,3.21,A
2042.12,44.49,2.66364,16,2.79,A
2042.43,43.46,2.6669,16.12698,2.91,A
2042.74,44.37,2.66039,16.20862,2.63,A
2043.05,45.71,2.66364,16.02268,2.74,A
2043.36,47.69,2.67182,16.02268,2.91,A
2043.66,46.62,2.66201,16.04082,2.68,A
2043.97,46.17,2.66122,16.06349,2.46,A
2044.28,46.45,2.6669,16.46259,2.91,A
2044.59,44.77,2.64733,16.39909,3.74,A
2044.89,47.26,2.6555,15.74603,6.27,A
2045.2,46.71,2.64733,16.04082,8.41,A
2045.52,42.97,2.67345,14.48526,5.12,A
2045.84,45.47,2.69139,9.90476,6.69,A
2046.15,47.29,2.6351,15.03401,5.05,A
2046.46,46.56,2.65225,15.89569,3.51,A
2046.76,47.43,2.65793,15.4966,2.91,A
2047.07,44.34,2.64653,15.56009,2.67,A
2047.38,48.1,2.65876,15.03401,2.87,A
2047.69,44.72,2.64407,16.08617,3.49,A
2047.99,47.02,2.66039,15.91383,3.51,A
2048.3,46.24,2.70933,15.91383,2.52,A
2048.61,49.13,2.65285,15.03401,5.22,A
2048.91,44.8,2.64714,15.85488,4.47,A
2049.22,48.54,2.64063,15.76871,3.1,A
2049.53,44.83,2.64551,15.6644,2.61,A
2049.84,49.15,2.62352,15.85488,2.36,A
2050.15,43.15,2.62677,15.97732,2.85,A
2050.45,42.91,3.78507,15.74603,2.85,A
2050.76,41.01,2.6178,15.72789,3.22,A
2051.07,41.97,2.62757,15.72789,2.51,A
2051.38,45.68,2.63003,16.42177,2.98,A
2051.69,44.55,2.62757,15.97732,2.75,A
2051.99,47.72,2.63491,16.10431,3.05,A
2052.3,47.09,2.63817,15.91383,2.64,A
2052.61,46.12,2.63328,16.23129,3.18,A
2052.92,44.81,2.6602,16.08617,2.76,A
2053.22,43.54,2.64551,15.93651,2.62,A
2053.53,44.89,2.63165,16.39909,3.15,A
2053.84,43.63,2.63165,15.93651,2.69,A
2054.15,45.24,2.64305,16.12698,3.05,A
2054.45,46.1,2.62919,15.89569,2.34,A
2054.76,42.62,2.65123,15.47392,2.27,A
2055.07,45.16,2.65528,16,2.31,A
2055.38,43.66,2.65694,15.97732,2.16,A
2055.68,44.72,2.65857,15.74603,2.38,A
2055.99,46.88,2.62776,15.72789,2.57,A
2056.3,46.55,2.61553,15.87302,2.2,A
2056.6,47.15,2.60747,15.74603,2.21,A
2056.91,46.68,2.63275,15.87302,2.15,A
2057.22,46.47,2.63438,16.52608,2.47,A
2057.53,46.87,2.62215,16.27211,1.81,A
2057.84,46.2,2.62132,16.69388,2.32,A
2058.14,42.68,2.64335,16.12698,1.97,A
2058.45,45.92,2.63601,16.10431,2.58,A
2058.76,47.03,2.64498,16.6712,2.41,A
2059.07,45.83,2.63764,16.37642,2.23,A
2059.38,47.03,2.63601,16.29478,2.04,A
2059.68,42.55,2.64252,16.23129,2.27,A
2059.99,43.34,2.64498,16.69388,2.51,A
2060.3,40.77,2.63518,16.71655,2.52,A
2060.6,44.34,2.64172,16.90249,3.47,A
2060.91,43.67,2.63843,16.94785,3.09,A
2061.22,43.19,2.64172,16.48526,3.29,A
2061.53,44.43,2.6474,17.05215,3.19,A
2061.83,45.06,2.64252,16.86168,3.78,A
2062.14,43.79,2.65066,16.65306,3.23,A
2062.45,43.54,2.65395,16.82086,3.47,A
2062.76,41.79,2.64986,16.69388,3.79,A
2063.07,45.24,2.65066,16.60771,3.47,A
2063.37,46.82,2.65149,16.78005,3.97,A
2063.68,37.32,2.64986,16.31746,3.46,A
2063.99,38.58,2.64823,16.39909,3.24,A
2064.3,41.13,2.63601,16.37642,3.38,A
2064.6,43.9,2.62624,16.69388,3.19,A
2064.91,44.16,2.6401,16.60771,3.04,A
2065.22,36.08,2.61383,16.22676,3.52,A
2065.53,38.7,2.62848,15.89116,2.72,A
2065.83,42.46,2.61629,16.3356,3.18,A
2066.14,41.16,2.62359,15.72336,2.79,A
2066.45,45.56,2.62034,15.95465,2.93,A
2066.76,41.76,2.65944,15.72336,2.47,A
2067.06,42.88,2.69851,16.05896,2.88,A
2067.37,47.96,2.6521,15.82766,2.58,A
2067.68,42.71,2.63336,16.24943,2.81,A
2067.99,40.6,2.67981,15.82766,2.4,A
2068.3,37.59,2.64479,15.41043,2.91,A
2068.6,43.54,2.62848,16.35374,2.83,A
2068.91,38.61,2.63256,16.05896,2.72,A
2069.22,38.59,2.61545,15.74603,2.88,A
2069.52,44.37,2.63665,16.24943,2.73,A
2069.83,38.61,2.65047,16.39456,2.68,A
2070.14,43.28,2.6513,15.85034,2.52,A
2070.45,38.03,2.64805,15.59637,2.87,A
2070.76,41.41,2.65698,15.89116,2.47,A
2071.06,41.5,2.6301,15.95465,2.86,A
2071.37,42.01,2.64884,16.37642,2.4,A
2071.68,44.61,2.63991,15.78685,2.88,A
2071.99,41.47,2.64396,16.31293,2.76,A
2072.54,35,2.58532,15.74603,2.41,A
2072.61,47,2.711315497,2.87982,3.82,A
2072.92,60.72,2.711315497,4.56236,0.69,A
2073.22,65.29,2.711315497,5.52834,0.96,A
2073.53,70.12,2.711315497,5.99093,0.38,A
2073.84,71.53,2.711315497,5.82313,0.41,A
2074.15,70.66,2.711315497,5.36054,0.28,A
2074.46,74.28,2.711315497,5.9093,0.36,A
2074.76,83.37,2.711315497,5.69615,0.47,A
2075.07,79.6,2.711315497,5.75964,0.62,A
2075.38,83.82,2.711315497,9.52381,0.8,A
2075.69,81.69,2.711315497,6.11791,0.39,A
2076,79,2.711315497,5.5737,0.3,A
2076.31,91.04,2.711315497,6.39002,0.55,A
2076.62,37.12,2.68189,7.27438,0.3,A
2076.93,37.22,2.66561,9.52381,2.97,A
2077.24,34.26,2.62325,10.21769,2.88,A
2077.54,33.94,2.64278,10.91156,3.62,A
2077.85,34.62,2.61428,10.61678,3.94,A
2078.16,37.06,2.65013,10.6576,3.86,A
2078.47,33.5,2.63953,10.61678,4.18,A
2078.77,34.38,2.61023,10.4898,4.54,A
2079.08,33.8,2.61186,10.76644,4.21,A
2079.39,36.39,2.62897,10.74376,3.65,A
2079.73,54.94729175,2.41884,14.19048,5.63,A
2080.05,54.94729175,2.50272,13.45578,3.08,A
2080.36,54.94729175,2.53528,15.09751,3.5,A
2080.67,54.94729175,2.62488,16.39909,3.22,A
2080.98,54.94729175,2.62813,17.13379,4.05,A
2081.28,54.94729175,2.63385,14.06349,1.98,A
2081.59,54.94729175,2.67212,14.57143,2.92,A
2081.9,54.94729175,2.67863,12.92971,2.39,A
2082.21,54.94729175,2.6591,14.21315,3.04,A
2082.52,40.14,2.40419,11.06122,4.69,A
2082.83,36.71,2.39033,11.39683,4.06,A
2083.13,37.13,2.43027,11.58277,5.04,A
2083.44,37.38,2.38216,11.22902,4.38,A
2083.75,36.54,2.41233,11.07937,4.58,A
2084.06,36.14,2.3577,11.03855,4.79,A
2084.36,35.54,2.39685,12.1542,4.9,A
2084.67,40.51,2.30066,11.39683,5.06,A
2084.98,42.03,2.29578,11.10204,6.33,A
2085.29,40.4,2.28355,12.17234,4.23,A
2085.6,39.75,2.29331,11.39683,4.6,A
2085.9,39.78,2.3577,12.06803,4.42,A
2086.21,40.95,2.35282,12.322,4.71,A
2086.52,41.44,2.36588,12.0907,4.4,A
2086.82,39.82,2.3186,10.72109,4.43,A
2087.13,40.59,2.3683,11.69161,4.94,A
2087.44,40.33,2.32674,11.54195,4.05,A
2087.75,41.03,2.36588,11.07937,4.72,A
2088.06,39.47,2.35445,11.35147,4.47,A
2088.36,36.69,2.33246,11.9229,4.65,A
